user_id,total_quantity,total_spend
26193,21,19611.66
26198,29,18666.29
26204,29,30803.67
26206,25,24975
26221,1,1375.6
26224,10,5454.75
26249,5,4767.45
26258,5,4995
26261,2,1531.09
26266,29,25613.95
26270,135,155416.48
26282,12,11760.45
26301,2,1998
26318,2,326.12
26321,17,13484.06
26327,4,163.06
26332,6,5994
26346,19,7277.84
26347,25,20795.3
26354,5,1998
26359,5,7374.45
26367,20,19932.96
26369,4,4957.52
26377,2,1998
26379,28,24979.88
26391,22,15961.13
26411,5,6878
26429,2,1906.98
26432,2,883.29
26444,6,8253.6
26450,21,22478.3
26475,29,25499.04
26491,59,51131.66
26494,35,32359.07
26514,3,1998
26524,28,27972
26552,13,6998.62
26565,2,1906.98
26568,2,326.12
26597,108,100008.49
26599,9,7319.12
26603,154,169546.71
26604,2,999
26619,39,30209.42
26630,17,14407.23
26639,13,9699.93
26661,2,1375.6
26686,51,54145.51
26691,28,25120.01
26693,11,10989
26697,28,27382.04
26699,10,5810.3
26701,5,4995
26710,6,2997
26718,171,136942.8
26727,1,999
26730,3,2997
26731,19,8122.11
26746,15,22188.9
26763,5,4995
26770,32,30494.94
26775,16,12534.31
26780,1,553.49
26784,5,7655.45
26786,21,15209.58
26795,5,815.3
26816,105,60903.01
26824,2,1998
26852,4,3996
26862,20,16268.74
26868,18,15844.03
26879,20,7214.39
26884,9,8690.09
26898,3,4126.8
26902,10,7445.08
26908,2,2530.09
26910,5,4995
26937,5,815.3
26940,52,44247.15
26946,56,50351.66
26959,25,23976
26969,4,1095.44
26970,10,9990
26973,10,11944.7
26979,7,9592.23
26984,9,6777.04
26987,4,652.24
26998,114,135913.99
27005,55,26111.61
27007,1,1194.47
27008,2,2751.2
27014,3,489.18
27019,17,16209.33
27036,10,6705.68
27042,3,489.18
27054,4,2824.42
27114,3,2860.47
27116,2,326.12
27136,8,8467.89
27137,24,21219.38
27143,3,52.1
27148,10,5810.3
27149,3,2997
27178,1,163.06
27200,5,4995
27201,30,29970
27205,17,6993
27217,2,1998
27236,5,4995
27241,4,524.04
27246,37,28483.45
27248,82,79588.04
27257,72,55710.7
27259,5,4995
27277,40,17267.84
27282,7,1857.21
27289,33,17866.29
27301,33,15110.23
27307,8,4948.87
27316,4,3996
27322,12,11988
27336,31,30257.44
27370,40,38139.6
27384,5,4995
27404,8,4648.24
27407,2,1194.47
27408,35,15225.81
27419,39,33562.91
27424,5,7374.45
27426,10,1630.6
27438,4,2213.96
27439,4,5813.38
27453,4,3996
27474,3,2997
27479,1,1531.09
27500,5,815.3
27517,3,549.9
27520,38,10701.19
27586,2,1998
27603,31,26789.3
27617,5,4995
27631,30,24724.36
27634,5,4995
27638,2,1998
27639,5,2767.45
27651,6,5994
27653,5,4995
27684,102,77938.05
27697,3,1019.92
27732,1,999
27736,4,3996
27749,10,8318.12
27769,6,326.12
27789,3,4126.8
27799,122,84942.25
27800,28,21435.26
27828,3,2860.47
27835,10,7693.3
27840,4,652.24
27854,10,8359.7
27862,2,1998
27863,1,213.28
27875,29,20625.4
27884,80,82384.87
27885,1,999
27908,104,103371.79
27909,2,1998
27912,35,33156.59
27917,7,6780.32
27922,5,4995
27927,67,73483.95
27939,2,2751.2
27963,2,2751.2
27964,9,8168.27
27965,1,999
27976,37,48972.36
27985,9,8991
27998,5,4995
28012,30,21297.23
28024,6,275.85
28059,1,999
28080,1,999
28098,10,1630.6
28099,18,20747.05
28101,5,4767.45
28114,5,4767.45
28117,3,2997
28129,21,13821.5
28157,70,35627.18
28176,1,1375.6
28181,6,4276.61
28201,23,3750.38
28206,71,36237.38
28215,4,3077.32
28224,12,6901.98
28226,10,1630.6
28227,4,3996
28231,2,326.12
28233,14,12896.05
28246,27,10235.24
28255,5,4995
28294,15,2445.9
28309,118,84109.86
28318,6,978.36
28323,7,6993
28340,5,4995
28343,22,25720.95
28374,16,21836.99
28389,55,29382.13
28394,3,2997
28399,33,33079.29
28414,5,4995
28435,1,999
28441,45,19552.34
28452,96,24141.14
28455,15,9318.28
28463,38,36829.02
28478,6,7123.8
28490,20,19980
28493,14,16149.42
28528,40,40005.64
28542,5,815.3
28546,15,14985
28549,32,17486.81
28555,3,1805.86
28579,3,3373.6
28587,2,3062.18
28591,23,21021.4
28596,8,4207.51
28608,24,19949.59
28613,62,46034.95
28618,31,20528.13
28627,13,14493.4
28635,7,10176.01
28640,4,5060.18
28659,21,14078.77
28661,30,11988
28663,3,489.18
28707,9,4811.3
28709,5,4995
28710,5,4995
28735,1,999
28759,1,999
28787,2,1998
28790,18,14404.34
28794,11,10989
28804,2,73.22
28814,5,7655.45
28820,29,4096.49
28821,40,15717.74
28843,15,2445.9
28849,13,8566.45
28862,209,266415.78
28865,4,3813.96
28870,20,19980
28872,3,489.18
28889,17,12173.24
28892,2,163.06
28918,10,6912.33
28931,28,3196.53
28939,143,33562.6
28971,25,16205.78
28982,5,4995
28992,9,11119.36
28995,256,235010.69
28998,1,999
29008,9,10044.38
29028,19,15615.92
29087,34,33816.98
29091,34,24435.32
29101,13,10274.05
29106,6,2974.14
29128,15,15267.2
29133,1,1375.6
29144,23,19689.62
29154,18,17982
29172,15,2027.84
29174,20,25629
29204,35,33097.8
29213,3,2997
29216,19,17982
29218,2,1998
29226,58,54634.82
29233,15,10773.04
29234,219,56587.46
29241,144,93976
29248,24,1998
29255,22,21978
29257,16,15095.56
29265,95,66652.82
29288,591,312732.48
29290,82,82858.73
29298,3,2997
29299,25,28058.35
29308,13,8947.13
29313,44,48499.45
29315,25,19077.91
29323,40,13362.55
29337,32,27752.52
29363,9,11154.42
29365,156,155161.35
29380,1,999
29397,4,6124.36
29398,72,65042.95
29409,2,1998
29417,50,53631.72
29420,23,3750.38
29423,13,12713.94
29427,2,1906.98
29448,2,1162.06
29452,8,1254.83
29457,98,57197.25
29473,4,1906.98
29478,12,10908.33
29487,2,326.12
29488,8,7764.45
29489,47,51072.55
29495,41,23773.26
29498,69,54440.46
29499,5,4995
29515,44,36198.03
29526,7,10717.63
29540,76,45145.65
29548,25,25266.7
29549,151,134290.28
29569,13,14200.48
29571,60,13426.69
29573,1,999
29575,28,28329.83
29579,20,19747.15
29588,27,2840.01
29599,33,18935.55
29606,13,12987
29619,68,68304.06
29624,7,6993
29635,44,20506.31
29644,16,15528.9
29654,19,3098.14
29659,30,24929.49
29662,15,16868
29683,5,6878
29688,19,18981
29697,4,2715.06
29711,5,6878
29725,8,4476.74
29731,60,18143
29737,2,2751.2
29739,2,326.12
29743,2,1998
29751,2,326.12
29752,29,7277.84
29759,4,652.24
29761,37,39898.77
29772,57,58450.51
29784,2,326.12
29787,10,163.06
29788,2,2751.2
29803,17,13639.24
29807,2,1375.6
29808,13,12626.95
29809,9,10874
29822,10,815.3
29824,11,6809.3
29834,6,978.36
29850,224,206518.15
29852,36,38049.04
29858,2,1998
29875,92,114504
29880,58,27475.23
29887,51,49837.54
29908,4,3813.96
29914,20,4767.45
29920,171,193029.03
29921,5,3323.12
29923,34,25724.65
29936,2,1998
29941,21,6789.44
29959,13,12944.63
29960,23,15077.77
29961,47,43266.74
29967,7,8122.8
29971,34,28624.24
29981,10,6254.65
29999,16,14163.19
30001,2,1998
30005,58,21727.39
30025,31,28741.45
30034,42,46311.72
30035,51,45521.73
30048,10,11873
30076,33,13450.91
30084,15,14529.9
30087,3,2161.06
30111,71,20910.88
30115,6,8253.6
30117,10,4837.83
30120,41,17961.36
30125,40,33144.11
30128,14,6993
30138,28,13395.83
30142,2,2669.36
30147,2,3062.18
30150,3,2997
30153,26,24810.61
30155,135,127291.72
30157,12,3594.5
30164,54,44429.3
30168,1,999
30170,1,1531.09
30172,102,100630.45
30174,1,163.06
30203,64,75075.11
30208,7,5068.22
30212,8,7992
30253,16,21355.69
30258,5,815.3
30259,3,2860.47
30268,167,139711.17
30273,56,50585.43
30274,6,5994
30289,1,1531.09
30294,36,6925.54
30300,2,1998
30310,5,3823.36
30321,8,7764.45
30322,3,2411.21
30323,24,22515.24
30333,51,29763.69
30344,34,4455.67
30353,12,4636.58
30359,21,19925.59
30377,29,22417.53
30385,8,9918.02
30386,9,10137.17
30387,71,68934.25
30411,20,16439.55
30414,6,7436.28
30418,11,11871.95
30421,171,175668.03
30443,55,41669.89
30444,21,7139.44
30450,3,2997
30452,59,87862.91
30458,4,6124.36
30480,65,64479.9
30485,10,1630.6
30531,1,163.06
30542,68,41387.89
30564,14,12027
30581,221,121800.05
30591,29,20172.64
30594,28,33478.05
30599,4,3996
30608,5,673.08
30624,14,10717.63
30639,3,1325.12
30643,10,9990
30644,127,33543.44
30658,5,4995
30669,2,1998
30672,16,12636.67
30694,65,21083.55
30701,71,71939.56
30702,14,2282.84
30716,162,61318.27
30727,162,99430.96
30730,3,4437.78
30731,16,14186.78
30748,2,2039.84
30795,3,2997
30808,31,29128.83
30810,18,15581.96
30834,58,55394.35
30855,7,6194.78
30875,13,13938.78
30878,24,17813.15
30886,3,4126.8
30888,20,19980
30895,9,11698.12
30897,89,105680.25
30900,11,5658.32
30901,83,94171.78
30912,29,39892.4
30941,31,4302.03
30969,2,1998
30982,2,326.12
30996,5,815.3
31011,5,4995
31021,97,107505.13
31031,2,326.12
31032,3,489.18
31035,98,58373.45
31039,64,59764.26
31041,59,56152.08
31067,20,27961.35
31078,5,815.3
31080,2,1998
31105,40,46615.21
31107,29,16490.75
31126,4,2988.1
31143,5,6878
31152,5,7655.45
31181,25,24975
31185,3,2997
31187,2,1998
31201,21,2997
31202,5,4995
31209,5,4995
31212,31,21546.11
31214,8,5516.47
31217,25,22171.25
31222,29,28229.7
31236,87,57410.88
31251,220,226320.6
31253,2,326.12
31255,10,1630.6
31260,4,5502.4
31279,5,7123.36
31307,13,10024.08
31338,70,46509.34
31345,20,14985
31347,1,999
31349,12,8507.71
31352,78,66420.49
31354,4,2233.1
31362,21,20533.49
31370,20,19980
31390,21,15842.7
31395,23,22521.9
31398,25,21355.6
31403,1,1375.6
31418,44,43956
31421,3,2997
31422,4,3813.96
31444,37,12987
31446,10,4995
31468,5,4767.45
31488,77,68248.69
31496,12,11988
31513,29,29096.52
31520,1,1239.38
31530,84,90096.15
31534,10,7753.33
31549,1,999
31550,10,1630.6
31551,5,4995
31552,15,16868
31553,7,6993
31565,6,5703.62
31571,9,2648.01
31577,5,815.3
31589,84,74871.91
31604,2,1106.98
31620,5,4995
31639,126,87437.13
31649,9,4913.89
31653,6,2997
31670,3,2997
31691,19,3098.14
31700,15,15225.38
31707,5,4995
31714,13,13740.2
31726,4,3996
31727,7,1141.42
31731,18,19111.8
31752,5,815.3
31754,1,999
31762,11,10488.39
31769,10,6878
31770,2,1998
31778,137,60914.8
31796,68,46449.09
31811,1,953.49
31817,1,163.06
31840,22,17882.8
31878,40,40796.04
31906,7,6833.3
31909,5,4995
31918,223,143107.05
31925,17,2041.26
31934,12,6136.42
31936,2,326.12
31942,5,4767.45
31959,14,9874.29
31962,15,11715.08
31964,20,21863
31976,6,5994
31997,177,95457.44
32031,4,3996
32034,5,4103.98
32047,10,9509.88
32063,5,4995
32071,4,652.24
32097,60,55472.26
32105,14,11055.37
32138,86,87411.61
32148,4,1402.44
32155,10,10465.89
32156,37,36170.49
32160,5,459.75
32165,10,13756
32181,7,1141.42
32186,166,27768.18
32200,4,4749.2
32222,81,56105.14
32225,29,3872.49
32235,5,6878
32243,12,11441.88
32244,19,15637.24
32251,16,5484.18
32267,10,9807.96
32278,31,26376.09
32282,11,6918.58
32293,16,1755.64
32304,11,11365.6
32305,10,13756
32309,10,8848.94
32312,8,6837.49
32313,5,815.3
32318,136,124443.08
32321,18,14022.48
32325,11,8515.74
32336,15,14985
32338,3,2997
32351,16,10989
32363,24,3913.44
32390,30,29970
32395,17,15524.07
32430,31,27926.49
32432,35,26360.57
32436,4,3996
32451,23,18316.6
32467,3,2997
32470,24,23696.61
32473,107,87567.85
32484,77,40113.42
32489,20,9820.35
32517,40,29715.27
32518,4,4224.24
32530,24,22977
32541,10,7599.36
32554,48,41713.08
32601,28,20422.4
32614,99,101545.18
32631,1,999
32637,2,1998
32647,42,43273.47
32651,2,1998
32659,74,59087.16
32669,48,17767.14
32670,2,1998
32690,3,4126.8
32704,2,1998
32714,6,5158.06
32741,96,94796.87
32750,1,999
32764,5,7374.45
32779,4,5502.4
32791,9,2250.57
32818,8,3812.3
32819,4,3160.06
32821,26,27872.8
32824,203,173215.47
32848,7,9629.2
32872,27,19842.85
32886,44,31893.13
32887,2,326.12
32897,102,61042.39
32899,20,3261.2
32900,5,7655.45
32911,38,37964.55
32913,2,3062.18
32915,10,1630.6
32937,8,7992
32945,5,4767.45
32973,2,1998
32979,9,4811.3
32980,2,1998
33028,1,1375.6
33034,13,10943.49
33037,5,4995
33053,26,17202.74
33056,33,41169.46
33063,2,1998
33077,3,2997
33080,16,6906.89
33081,4,3950.49
33098,5,4949.49
33104,57,53564.19
33113,5,4995
33114,5,4995
33118,5,6878
33128,18,6940.1
33130,11,10989
33131,7,3210.28
33133,24,26730.93
33143,100,107432
33144,341,274157.71
33161,1,999
33190,62,58223.25
33217,7,2616.14
33241,21,3566.5
33252,67,45858.37
33270,2,2751.2
33273,5,4995
33283,7,5321.12
33284,17,16996.26
33285,19,22005.01
33287,13,12987
33306,51,26745.72
33319,21,23686.12
33333,1,953.49
33365,13,12941.49
33376,50,34231.69
33383,104,83318.09
33397,8,4648.24
33421,5,4995
33422,47,40962.13
33429,5,1651.24
33447,4,652.24
33455,8,4142.44
33459,2,2751.2
33461,3,2997
33475,64,17685.41
33477,11,2629.6
33490,21,27004.6
33504,26,24186.25
33506,12,9020.84
33518,15,13836.9
33524,32,978.36
33525,3,2860.47
33540,41,49038.89
33548,5,4767.45
33554,110,84684.42
33562,44,16271.23
33564,44,22308.85
33567,83,74989.78
33569,6,7500.4
33573,15,815.3
33575,12,10666.78
33583,46,23567.53
33592,2,1998
33599,5,2487.18
33604,4,3813.96
33607,14,11248.2
33610,183,123465.26
33614,6,326.12
33622,10,11873
33626,18,16609.68
33630,8,9915.04
33639,5,1998
33640,29,24418.29
33660,85,85354.64
33663,112,103392.5
33676,40,18195.85
33696,3,1072.22
33701,9,11205.09
33702,3,3718.14
33729,10,3778.37
33750,22,11486.36
33756,76,62489.91
33757,6,6194.78
33773,17,13728.59
33778,25,28741
33780,1,1531.09
33796,3,2997
33825,4,652.24
33834,10,4665.87
33852,3,2997
33876,12,8835.22
33880,5,4549.49
33901,5,7374.45
33912,102,87389.98
33913,20,815.3
33944,2,2478.76
33949,25,19761.04
33954,7,3877.48
33966,30,8796.1
33987,3,3477.76
34000,31,32266.05
34005,14,10533.9
34020,5,3323.12
34028,37,27653.48
34034,10,1233.37
34038,11,5833.66
34060,3,2997
34062,6,1701.72
34065,2,326.12
34066,9,7983.1
34098,26,17402.9
34100,1,999
34114,12,11441.88
34125,18,11219.97
34130,15,20634
34131,26,17015.82
34134,19,16633.02
34139,5,4995
34141,30,4995
34143,5,4995
34146,10,12393.8
34148,3,2997
34151,4,4936.43
34157,53,55416.41
34158,20,3261.2
34160,8,8200.84
34168,7,5393.87
34171,19,18525.9
34180,6,1025.36
34181,30,35242.4
34235,16,10285.05
34258,49,30370.29
34273,3,2551.49
34315,27,4402.62
34321,4,4749.2
34323,5,2183.33
34331,5,815.3
34337,28,12529.03
34341,1,953.49
34343,11,5973.36
34344,208,38846.38
34355,10,9523.09
34364,290,9457.48
34365,5,815.3
34384,6,5994
34387,3,4126.8
34398,6,7877
34400,30,26900.58
34410,13,9821.47
34417,48,37776.12
34441,7,3512.71
34447,20,1474.89
34467,5,6922.36
34477,1,953.49
34478,18,18658.78
34480,24,16574.32
34484,47,44899.89
34486,40,47596.6
34492,2,3062.18
34497,4,3160.06
34498,47,43923.1
34500,4,3197.78
34502,1,1375.6
34503,6,5031.61
34524,203,159094.57
34534,5,6878
34548,16,4957.52
34551,6,1764.65
34556,4,3996
34563,3,109.83
34570,6,3403.44
34577,16,22009.6
34582,2,326.12
34592,106,92617.92
34612,12,9792.26
34635,10,1882.46
34636,5,4535.66
34653,9,6993
34695,4,1998
34709,11,7514.47
34716,2,1906.98
34718,20,23363.9
34730,11,7645.24
34744,49,52340.4
34745,6,4057.65
34753,5,7655.45
34770,2,1998
34771,1,999
34805,7,8103.88
34807,15,4768.11
34836,5,4995
34861,15,10805.3
34891,2,2751.2
34902,7,8723.16
34911,4,652.24
34934,2,2478.76
34970,10,9939.47
34977,5,4995
34985,49,45240.2
34986,40,24863.02
34988,6,4780.76
35000,6,5911.26
35018,37,36815.59
35019,10,6509.71
35028,5,3980.51
35031,30,10594.51
35044,40,21819
35075,5,815.3
35093,124,118720.23
35095,5,4995
35097,19,14001.8
35102,1,163.06
35106,34,37045.62
35108,137,129219.64
35112,4,3996
35115,5,3323.12
35124,38,37962
35125,14,6993
35129,26,1793.66
35135,383,369842.77
35149,102,96039
35156,16,7992
35167,46,37780.35
35168,25,19605.58
35171,23,20937.13
35176,20,14255.42
35189,101,94300.81
35190,20,3261.2
35194,210,165986.31
35204,2,2751.2
35258,55,35676.19
35270,3,4126.8
35275,15,13739.47
35278,5,4995
35290,42,22578.07
35294,22,7909.98
35297,229,112925.18
35305,81,45130.78
35308,23,25637.45
35312,2,326.12
35321,84,76351.9
35333,10,9990
35339,11,6206.07
35341,2,2751.2
35342,46,47497.43
35358,16,15538.49
35381,10,10726.37
35384,2,326.12
35399,7,2494.43
35404,28,27631.69
35415,6,1768.79
35431,1,42.4
35440,5,4767.45
35449,23,22977
35474,1,999
35475,33,37008.02
35476,4,3996
35485,34,31666.1
35494,15,8870.1
35498,140,106422.4
35499,14,14362.6
35535,20,3261.2
35542,80,82765.16
35556,22,11245.16
35617,20,19569.72
35622,8,2290.19
35675,98,91289.55
35684,17,13957.23
35695,33,24139.06
35717,24,5690.59
35720,1,999
35725,2,1998
35753,68,61216.75
35794,81,64101.04
35798,4,2474.98
35820,6,2142.37
35822,1,999
35832,11,9681.3
35848,74,73667.9
35854,1,1531.09
35866,59,31758.01
35868,4,399.34
35876,2,1998
35896,3,2905.98
35904,9,1467.54
35921,4,3996
35923,5,4995
35931,2,1998
35935,11,10529.66
35939,4,3996
35944,1,999
35954,19,5561.88
35958,26,9823.98
35970,20,15800.3
35972,20,27512
35984,16,2905.98
36030,7,6674.43
36035,110,36.61
36055,4,3996
36064,3,2997
36084,43,15892.32
36096,1,163.06
36129,5,815.3
36157,18,13170.05
36162,12,11988
36165,79,64817.79
36176,2,3062.18
36238,3,3017.92
36250,6,5994
36264,3,5027.34
36315,27,23302.76
36334,2,1998
36341,215,191501.09
36365,10,13756
36430,74,66005.54
36445,2,1998
36447,82,61466.64
36453,7,815.3
36460,33,32288.98
36470,52,24559.95
36488,5,4995
36496,187,180402.71
36505,51,55892.59
36508,12,1956.72
36525,5,4767.45
36533,5,5371.6
36548,8,6852.21
36552,4,4528.09
36559,61,39432.12
36571,30,35754.95
36581,102,85347.7
36594,5,4995
36611,88,73400.37
36624,35,25316.93
36626,3,2997
36633,7,4380.94
36655,6,5075.32
36671,3,1857.21
36686,29,9661.64
36693,17,18866
36710,77,86991.77
36717,22,27418.9
36723,6,5112.55
36731,34,33171.02
36737,30,28832.25
36756,11,10107.82
36761,18,24760.8
36776,5,7374.45
36790,1,999
36791,2,1998
36799,5,4995
36804,9,8763.45
36821,10,9534.9
36842,17,16440.92
36878,208,192274.31
36886,18,11936.67
36891,32,24745.45
36893,4,4777.88
36895,4,3996
36912,2,326.12
36952,16,15649.39
36961,10,9990
36979,2,1998
36993,18,11312.7
37024,9,8991
37029,11,5043.26
37042,6,7139.59
37043,5,3157.83
37071,5,4995
37097,4,3996
37105,16,2608.96
37132,8,5609.76
37142,4,376.34
37145,10,9990
37157,6,5158.06
37186,14,9806.3
37195,19,18981
37198,5,4767.45
37224,19,10724.19
37242,14,2282.84
37253,12,9401.04
37270,14,2478.79
37271,8,4648.24
37278,10,2574.14
37279,10,9682.98
37286,107,72410.27
37369,12,10747.97
37371,4,3996
37385,1,999
37386,8,10022.34
37396,74,57600.43
37412,7,7623.12
37499,37,26650.04
37510,5,4995
37543,12,10630.9
37545,4,3160.06
37573,2,1998
37581,2,326.12
37599,4,1998
37604,3,1952.49
37614,67,28481.75
37620,27,26972.39
37623,7,3914.16
37635,15,13029.4
37641,12,11988
37665,48,33322.24
37673,17,2119.78
37692,5,815.3
37725,7,10026.36
37729,7,1141.42
37760,28,33384.8
37761,2,2751.2
37767,4,3996
37775,9,8771.73
37783,7,7664.36
37788,3,2860.47
37795,5,4767.45
37824,14,13667.43
37829,48,44420.35
37843,34,29427.81
37846,2,1906.98
37856,2,1887.78
37877,8,6655.47
37879,425,108959.01
37885,6,3403.44
37892,22,21742.36
37894,2,326.12
37896,5,5748.2
37898,10,9990
37911,2,2388.94
37914,26,23460.09
37948,26,20409.04
37957,5,4995
37967,1,1375.6
37969,20,8794.21
37972,7,1141.42
37973,4,5502.4
37974,22,23107.8
37984,80,38006.71
37997,29,31607.2
38015,5,6878
38019,25,24519.9
38028,213,35495.58
38030,5,4995
38038,4,6124.36
38040,2,326.12
38046,26,27327.56
38047,4,2324.12
38060,7,3950.49
38067,2,1998
38068,347,12216.99
38083,16,11832.49
38093,15,12953.42
38101,5,4995
38109,6,3736.33
38122,64,14615.54
38129,4,652.24
38135,134,62676.76
38141,16,15984
38142,5,4995
38165,139,126592.39
38171,2,1162.06
38172,31,28193.78
38187,3,2997
38194,26,7605.45
38211,1,999
38212,12,11851.47
38214,25,17451.54
38222,3,2997
38224,7,1141.42
38238,12,10979.48
38243,4,2324.12
38257,1,999
38280,6,978.36
38282,18,18689.69
38287,41,29255.84
38337,7,7525.09
38347,36,27667.79
38352,24,21378.93
38353,2,1998
38355,2,3523.48
38360,19,17808.47
38367,82,86074.89
38389,190,105581.72
38396,2,326.12
38397,20,19524.9
38412,20,11694.11
38425,20,15209.91
38436,10,9990
38446,8,7156.06
38456,5,4995
38467,28,25767.07
38508,35,29985.97
38510,79,65050.02
38513,15,14529.9
38517,1,999
38521,5,815.3
38525,3,2951.49
38528,12,8644.24
38536,31,28715.08
38559,51,48312.17
38573,10,5878.29
38575,9,9322.09
38587,11,10989
38619,30,41268
38621,57,18540.2
38673,2,1998
38684,7,6689.15
38700,90,89343.22
38704,32,41641.88
38718,6,978.36
38720,21,5615.27
38739,3,2997
38741,5,4767.45
38758,2,1952.49
38762,7,1141.42
38764,10,1630.6
38769,4,5502.4
38770,47,8108.17
38772,25,26858
38778,6,7877
38782,2,3062.18
38784,2,326.12
38796,15,20634
38813,27,21951.49
38817,3,2997
38818,8,2848.16
38834,30,27020.94
38840,2,326.12
38857,23,22385.37
38863,9,6630.82
38866,6,4695.24
38873,7,7233.07
38887,64,62064.96
38888,15,14985
38907,6,5994
38915,33,5380.98
38927,34,26446.7
38949,9,3015.67
38955,10,5810.3
38971,7,6993
38982,5,4995
38984,6,5158.06
38991,3,2997
38994,29,31230.6
39039,22,21431.88
39040,85,57488.66
39041,5,815.3
39042,14,7453.43
39048,51,25436.77
39057,17,11342.15
39088,3,2997
39123,351,150198.22
39127,52,52537.36
39155,49,45374.33
39164,12,11988
39168,5,4995
39178,96,80122.77
39193,40,24066.46
39198,34,32517.37
39212,36,35964
39231,10,11705.3
39259,20,1630.6
39265,3,2997
39271,7,3805.82
39273,2,326.12
39276,40,9990
39281,1,999
39284,10,5708.07
39288,195,176532.47
39292,13,9957.75
39303,19,15632.17
39306,5,815.3
39309,12,11578.41
39310,7,581.13
39322,2,1906.98
39338,9,12380.4
39340,57,20025.11
39346,18,18289.69
39369,105,83881.24
39373,3,2782.76
39375,82,52713.22
39388,51,18591.65
39394,48,30914.63
39412,38,36290.12
39428,15,11009.92
39451,5,4995
39459,10,7762.45
39463,40,40870.94
39464,78,72828.41
39492,5,2487.18
39496,108,111430.45
39497,21,17559.28
39499,114,113595.51
39511,23,14881.62
39519,4,4749.2
39520,6,4201.46
39521,15,14529.9
39535,11,11742.2
39541,78,80366.9
39551,1,999
39562,130,89456.44
39563,13,2197.87
39564,10,1630.6
39580,74,65775.16
39581,15,16114.8
39592,118,48025.06
39607,5,4995
39619,16,8832.97
39631,4,3996
39640,9,7746.2
39641,9,9367.6
39645,30,13251.2
39647,2,1998
39650,40,46568.77
39659,7,6674.43
39673,7,4230.16
39678,4,3996
39695,29,27687.3
39701,239,217113.26
39721,2,3062.18
39725,17,14404.07
39737,2,1998
39738,43,41000.07
39751,4,146.44
39769,5,2997
39774,2,2388.94
39778,23,27765.81
39779,10,9534.9
39802,14,8331.4
39810,2,2751.2
39846,2,2751.2
39848,8,7992
39862,9,2009.77
39869,3,489.18
39874,2,3062.18
39878,4,3996
39893,1,999
39905,123,57942
39932,10,5488.79
39938,1,999
39965,85,64483.11
39970,5,4995
39975,11,4648.24
39981,8,7992
40026,42,39781.96
40027,7,418.07
40030,2,1998
40036,13,10332.22
40045,10,9990
40062,2,1998
40073,6,5720.94
40086,22,22988.49
40093,9,7992
40122,9,12798.12
40125,44,33088.78
40154,1,999
40159,15,5400.93
40181,20,19980
40186,26,25746.45
40204,4,5502.4
40213,12,5786.19
40216,28,28325.89
